,Opportunity_ID,Territory,Submitted_for_Approval,Bureaucratic_Code,Billing_Country,Account_Name,Opportunity_Name,Account_Owner,Opportunity_Owner,Account_Type,Quote_Type,Delivery_Terms,Last_Modified_By,Product_Family,Product_Name,ASP_Currency,ASP,ASP_(converted)_Currency,ASP_(converted),TRF,Total_Amount_Currency,Total_Amount,Total_Taxable_Amount,Prod_Category_A,diferencia_en_dias,Last_Modified_DOY,Opportunity_Created_DOY,Opportunity_Created_Year,Quote_Expiry_DOY,Planned_Delivery_Start_DOY,Planned_Delivery_Start_Year,Planned_Delivery_End_DOY,Target
4642,4825,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.41,0.0,0.41,0.0,-1.910245071947243e-05,70110.0,70110.0,0.0006018711113978903,261,39,143,2017-05-23,,176,2017,181.0,1
4643,4826,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.54,0.0,0.38211,0.0,0.0,109620.0,109620.0,0.0006018711113978903,261,39,143,2017-05-23,273.0,317,2017,324.0,0
4644,4827,0.0,0,0.0,8.437977063441177e-06,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.381,0.0,0.381,10.0,-1.910245071947243e-05,3696462.0,3696462.0,0.0006018711113978903,261,39,143,2017-05-23,228.0,339,2017,360.0,0
4645,4828,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.54,0.0,0.38211,0.0,0.0,109620.0,109620.0,0.0006018711113978903,261,39,143,2017-05-23,273.0,317,2017,324.0,0
4646,4829,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.54,0.0,0.38211,0.0,0.0,109620.0,109620.0,0.0006018711113978903,261,39,143,2017-05-23,273.0,218,2017,223.0,1
4647,4830,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.54,0.0,0.38211,0.0,0.0,109620.0,109620.0,0.0006018711113978903,261,39,143,2017-05-23,273.0,218,2017,223.0,1
4648,4831,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.48,0.0,0.33965,0.0,0.0,97440.0,97440.0,0.0006018711113978903,261,39,143,2017-05-23,273.0,352,2017,359.0,1
4649,4832,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.54,0.0,0.38211,0.0,0.0,109620.0,109620.0,0.0006018711113978903,261,39,143,2017-05-23,273.0,317,2017,324.0,0
4650,4833,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.54,0.0,0.38211,0.0,0.0,109620.0,109620.0,0.0006018711113978903,261,39,143,2017-05-23,273.0,213,2017,217.0,1
4651,4834,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.54,0.0,0.38211,0.0,0.0,109620.0,109620.0,0.0006018711113978903,261,39,143,2017-05-23,273.0,205,2017,210.0,1
4652,4835,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.54,0.0,0.38211,0.0,0.0,109620.0,109620.0,0.0006018711113978903,261,39,143,2017-05-23,273.0,205,2017,210.0,1
4653,4836,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.54,0.0,0.38211,0.0,0.0,109620.0,109620.0,0.0006018711113978903,261,39,143,2017-05-23,273.0,205,2017,209.0,1
4654,4837,0.0,0,0.0,8.437977063441177e-06,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.381,0.0,0.381,10.0,-1.910245071947243e-05,3867150.0,3867150.0,0.0006018711113978903,261,39,143,2017-05-23,,283,2017,298.0,0
4655,4838,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.54,0.0,0.38211,0.0,0.0,109620.0,109620.0,0.0006018711113978903,261,39,143,2017-05-23,273.0,205,2017,209.0,1
4656,4839,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.54,0.0,0.38211,0.0,0.0,109620.0,109620.0,0.0006018711113978903,261,39,143,2017-05-23,273.0,198,2017,202.0,1
4657,4840,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.54,0.0,0.38211,0.0,0.0,109620.0,109620.0,0.0006018711113978903,261,39,143,2017-05-23,273.0,198,2017,202.0,1
4658,4841,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.54,0.0,0.38211,0.0,0.0,109620.0,109620.0,0.0006018711113978903,261,39,143,2017-05-23,273.0,198,2017,202.0,1
4659,4842,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.54,0.0,0.38211,0.0,0.0,109620.0,109620.0,0.0006018711113978903,261,39,143,2017-05-23,273.0,198,2017,202.0,1
4660,4843,0.0,0,0.0,8.437977063441177e-06,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.38,0.0,0.38,5.0,-1.910245071947243e-05,1900095.0,1900095.0,0.0006018711113978903,504,282,143,2017-05-23,,281,2018,323.0,0
4661,4844,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.54,0.0,0.38211,0.0,0.0,109620.0,109620.0,0.0006018711113978903,261,39,143,2017-05-23,273.0,191,2017,195.0,1
4662,4845,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.54,0.0,0.38211,0.0,0.0,109620.0,109620.0,0.0006018711113978903,261,39,143,2017-05-23,273.0,191,2017,195.0,1
4663,4846,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.54,0.0,0.38211,0.0,0.0,109620.0,109620.0,0.0006018711113978903,261,39,143,2017-05-23,273.0,191,2017,195.0,1
4664,4847,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.54,0.0,0.38211,0.0,0.0,109620.0,109620.0,0.0006018711113978903,261,39,143,2017-05-23,273.0,191,2017,195.0,1
4665,4848,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.54,0.0,0.38211,0.0,0.0,109620.0,109620.0,0.0006018711113978903,261,39,143,2017-05-23,273.0,191,2017,195.0,1
4666,4849,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.54,0.0,0.38211,0.0,0.0,109620.0,109620.0,0.0006018711113978903,261,39,143,2017-05-23,273.0,226,2017,230.0,1
4667,4850,0.0,0,0.0,-1.8892071306262376e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.43,0.0,0.48637,0.0,-3.950860739997964e-06,59232.5,59232.5,0.0006018711113978903,261,39,143,2017-05-23,146.0,151,2017,151.0,1
4668,4851,0.0,0,0.0,-1.8892071306262376e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.34,0.0,0.38457,2.0,-3.950860739997964e-06,544000.0,544000.0,0.0006018711113978903,261,39,143,2017-05-23,166.0,198,2017,209.0,0
4669,4852,0.0,0,0.0,-1.8768053332698294e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.4,0.0,0.45244,0.0,-3.950860739997964e-06,78400.0,78400.0,0.0006018711113978903,261,39,143,2017-05-23,212.0,240,2017,243.0,1
4670,4853,0.0,0,0.0,-1.8768053332698294e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.37,0.0,0.418505,0.0,-3.950860739997964e-06,140892.5,563570.0,0.0006018711113978903,261,39,143,2017-05-23,304.0,317,2017,321.0,1
4671,4854,0.0,0,0.0,-1.8768053332698294e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.3675,0.0,0.41568,0.0,-3.950860739997964e-06,70782.5,141565.0,0.0006018711113978903,261,39,143,2017-05-23,81.0,254,2017,257.0,0
4672,4855,0.0,0,0.0,-1.8892071306262376e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.41,0.0,0.46375,0.0,-3.950860739997964e-06,87300.0,174600.0,0.0006018711113978903,261,39,143,2017-05-23,151.0,198,2017,198.0,1
4673,4856,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.365,0.0,0.41285,0.0,-3.950860739997964e-06,167535.0,167535.0,0.0006018711113978903,261,39,143,2017-05-23,212.0,262,2017,262.0,0
4674,4857,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.37,0.0,0.37,0.0,-1.910245071947243e-05,32323.2,0.0,0.0006018711113978903,261,39,143,2017-05-23,,156,2017,156.0,0
4675,4858,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.35,0.0,0.35,1.0,-1.910245071947243e-05,272832.0,272832.0,0.0006018711113978903,381,160,144,2017-05-24,151.0,158,2017,160.0,0
4676,4859,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.8975664542130797e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.195,0.0,0.195,0.0,-1.910245071947243e-05,57330.0,114660.0,0.0006018711113978903,260,39,144,2017-05-24,152.0,212,2017,212.0,0
4677,4860,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.3,0.0,0.3,1.5,-1.910245071947243e-05,1015684.5,2031369.0,0.0006018711113978903,260,39,144,2017-05-24,181.0,152,2017,156.0,1
4678,4861,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.4,0.0,0.4,1.0,-1.910245071947243e-05,403200.0,403200.0,0.0006018711113978903,328,107,144,2017-05-24,334.0,162,2018,181.0,0
4679,4862,0.0,0,0.0,-1.8768053332698294e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,-0.0032896665887286267,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.381,0.0,0.381,0.0,-1.910245071947243e-05,8286.75,8286.75,0.0006018711113978903,260,39,144,2017-05-24,181.0,170,2017,177.0,1
4680,4863,0.0,0,0.0,1.0730021951967037e-06,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.38,0.0,0.42982,0.0,-3.950860739997964e-06,81225.0,81225.0,0.0006018711113978903,260,39,144,2017-05-24,151.0,164,2017,164.0,1
4681,4864,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,-0.0032896665887286267,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.395,0.0,0.395,1.0,-1.910245071947243e-05,443190.0,443190.0,0.0006018711113978903,260,39,144,2017-05-24,181.0,218,2017,258.0,0
4682,4865,0.0,0,0.0,-4.7706239092193865e-06,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.375,0.0,0.42416,0.0,-3.950860739997964e-06,75937.5,75937.5,0.0006018711113978903,260,39,144,2017-05-24,,163,2017,173.0,1
4683,4866,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48400.0,96800.0,0.0006018711113978903,260,39,144,2017-05-24,145.0,146,2017,146.0,1
4684,4867,0.0,0,0.0,-1.840558019966335e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.39,0.0,0.44113,0.0,-3.950860739997964e-06,111150.0,111150.0,0.0006018711113978903,260,39,144,2017-05-24,328.0,22,2018,54.0,0
4685,4868,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.35,0.0,0.39588,5.0,-3.950860739997964e-06,1748250.0,1748250.0,0.0006018711113978903,260,39,144,2017-05-24,181.0,91,2018,151.0,0
4686,4870,0.0,0,0.0,1.0730021951967037e-06,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.365,0.0,0.41285,0.5,-3.950860739997964e-06,258475.0,516950.0,0.0006018711113978903,260,39,144,2017-05-24,181.0,226,2017,237.0,0
4687,4873,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.385,0.0,0.385,0.0,-1.910245071947243e-05,40627.13,40627.13,0.0006018711113978903,329,109,145,2017-05-25,,222,2017,222.0,1
4688,4874,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.47,0.0,0.47,0.0,-1.910245071947243e-05,3290.0,3290.0,0.0006018711113978903,259,39,145,2017-05-25,,150,2017,150.0,1
4689,4875,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,53.0,0.0,0.47649,0.0,0.0,524320.0,4194560.0,0.0006018711113978903,259,39,145,2017-05-25,145.0,150,2017,150.0,1
4690,4876,0.0,0,0.0,9.241680583466435e-06,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.375,0.0,0.42416,1.0,-3.950860739997964e-06,386718.75,386718.75,0.0006018711113978903,259,39,145,2017-05-25,209.0,205,2017,273.0,1
4691,4877,0.0,0,0.0,-1.852483881866765e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.37,0.0,0.4185,0.0,-3.950860739997964e-06,149850.0,149850.0,0.0006018711113978903,259,39,145,2017-05-25,24.0,268,2017,271.0,0
4692,4878,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.38,0.0,0.38,0.0,-1.910245071947243e-05,73102.5,0.0,0.0006018711113978903,259,39,145,2017-05-25,181.0,170,2017,170.0,1
4693,4879,0.0,0,0.0,-1.8366167822362144e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.34750000000000003,0.0,0.39305500000000004,0.0,-3.950860739997964e-06,66890.0,133780.0,0.0006018711113978903,258,39,146,2017-05-26,181.0,170,2017,174.0,1
4694,4880,0.0,0,0.0,-1.9230942540455424e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.4,0.0,0.4,0.0,-1.910245071947243e-05,104400.0,104400.0,0.0006018711113978903,258,39,146,2017-05-26,151.0,244,2017,272.0,0
4695,4881,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.38,0.0,0.38,0.0,-1.910245071947243e-05,173052.0,173052.0,0.0006018711113978903,258,39,146,2017-05-26,151.0,305,2017,334.0,1
4696,4882,0.0,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.395,0.0,0.395,0.0,-1.910245071947243e-05,182490.0,182490.0,0.0006018711113978903,278,59,146,2017-05-26,151.0,1,2018,31.0,1
4697,4883,0.0,0,0.0,-1.8768053332698294e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.335,0.0,0.335,0.0,-1.910245071947243e-05,267745.4,535490.8,0.0006018711113978903,258,39,146,2017-05-26,181.0,167,2017,167.0,1
4698,4884,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.355,0.0,0.355,10.0,-1.910245071947243e-05,7100088.75,14200177.5,0.0006018711113978903,258,39,146,2017-05-26,,254,2017,321.0,0
4699,4885,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.395,0.0,0.44678500000000004,0.0,-3.950860739997964e-06,84090.0,168180.0,0.0006018711113978903,258,39,146,2017-05-26,178.0,181,2017,181.0,1
4700,4886,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.4,0.0,0.4,0.0,-1.910245071947243e-05,79200.0,158400.0,0.0006018711113978903,258,39,146,2017-05-26,151.0,177,2017,177.0,1
4701,4887,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,51.0,0.0,0.45851,0.0,0.0,2015520.0,2015520.0,0.0006018711113978903,258,39,146,2017-05-26,151.0,171,2017,171.0,1
4702,4888,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,50.0,0.0,0.44952,0.0,0.0,696000.0,696000.0,0.0006018711113978903,258,39,146,2017-05-26,151.0,184,2017,184.0,1
4703,4889,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.39,0.0,0.44113,0.0,-3.950860739997964e-06,18037.5,36075.0,0.0006018711113978903,258,39,146,2017-05-26,160.0,163,2017,181.0,1
4704,4890,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.42,0.0,0.47506,0.0,-3.950860739997964e-06,176400.0,176400.0,0.0006018711113978903,258,39,146,2017-05-26,139.0,212,2017,216.0,0
4705,4891,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.36,0.0,0.36,4.0,-1.910245071947243e-05,1263168.0,1263168.0,0.0006018711113978903,258,39,146,2017-05-26,,213,2017,273.0,0
4706,4892,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.35,0.0,0.35,3.0,-1.910245071947243e-05,1156680.0,1156680.0,0.0006018711113978903,258,39,146,2017-05-26,243.0,213,2017,273.0,0
4707,4893,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.36,0.0,0.36,0.0,-1.910245071947243e-05,68040.0,68040.0,0.0006018711113978903,469,250,146,2017-05-26,272.0,275,2017,278.0,0
4708,4894,0.0,0,0.0,-1.8645652984876354e-05,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.34,0.0,0.38457,0.0,-3.950860739997964e-06,116875.0,116875.0,0.0006018711113978903,258,39,146,2017-05-26,152.0,152,2017,160.0,1
4709,4895,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.345,0.0,0.345,0.0,-1.910245071947243e-05,67844.25,67844.25,0.0006018711113978903,258,39,146,2017-05-26,181.0,156,2017,166.0,1
4710,4896,0.0006018711113978903,0,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-1.910245071947243e-05,0.33,0.0,0.33,0.0,-1.910245071947243e-05,146361.6,146361.6,0.0006018711113978903,258,39,146,2017-05-26,181.0,152,2017,167.0,1
4711,4897,0.0,0,0.0,1.0730021951967037e-06,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.36,0.0,0.40719,10.0,-3.950860739997964e-06,3601800.0,3601800.0,0.0006018711113978903,258,39,146,2017-05-26,212.0,275,2017,354.0,0
4712,4898,0.0,0,0.0,1.0730021951967037e-06,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,0.0,0.0006018711113978903,0.0006018711113978903,0.0006018711113978903,0.0,-3.950860739997964e-06,0.35,0.0,0.39588,30.0,-3.950860739997964e-06,10499212.5,10499212.5,0.0006018711113978903,258,39,146,2017-05-26,212.0,8,2018,89.0,0
