ID,"Pricing, Delivery_Terms_Quote_Appr",Bureaucratic_Code_0_Approval,Bureaucratic_Code_0_Approved,Submitted_for_Approval,Opportunity_ID,ASP,ASP_(converted),TRF,Total_Amount,Total_Taxable_Amount,diferencia_en_dias,Last_Modified_DOY,Last_Modified_Year,Opportunity_Created_DOY,Opportunity_Created_Year,Quote_Expiry_DOY,Quote_Expiry_Year,Planned_Delivery_Start_DOY,Planned_Delivery_Start_Year,Planned_Delivery_End_DOY,Planned_Delivery_End_Year,Region_count,Territory_count,"Pricing, Delivery_Terms_Approved_count",Bureaucratic_Code_count,Account_Created_Date_count,Billing_Country_count,Account_Name_count,Account_Owner_count,Opportunity_Owner_count,Account_Type_count,Opportunity_Type_count,Quote_Type_count,Delivery_Terms_count,Currency_count,Last_Modified_By_count,Product_Family_count,Product_Name_count,ASP_Currency_count,ASP_(converted)_Currency_count,Month_count,Delivery_Quarter_count,Delivery_Year_count,Total_Amount_Currency_count,Total_Taxable_Amount_Currency_count,Prod_Category_A_count,Delivery_Quarter_of_Year_count,Region_Territory_Country_count,Product_Family_Name_count,ASP_Higher_Mean_count,TRF_Higher_Mean_count,Same_Owner_count,Last_Modified_By_Account_Owner_count,Last_Modified_By_Opportunity_Owner_count
11183,0,0,0,0,6738,0.4,0.4,0,29400.0,0,73,39,2018,331,0.0,365.0,2017.0,359,2017,363.0,2017.0,3251,441,0,12544,21,432,20,631,615,8786,6774,16713,779,15988,8514,629,335,7321,16883,574,4134,2017,7321,7305,16883,1662,381,335,0,0,0,0,0
27448,1,0,0,0,6740,0.51,0.51,0,48195.0,0,72,39,2018,332,0.0,334.0,2017.0,2,2018,5.0,2018.0,3933,1560,1,12544,91,3790,91,569,508,1928,6774,16713,164,15988,8514,629,335,7321,16883,466,4295,2018,7321,7305,16883,1431,1538,335,1,0,1,0,0
27459,1,0,0,0,6741,0.495,0.495,0,43065.0,0,72,39,2018,332,0.0,334.0,2017.0,349,2017,349.0,2017.0,3933,1560,1,12544,91,3790,91,569,508,1928,6774,16713,164,15988,8514,1249,836,7321,16883,574,4134,2017,7321,7305,16883,1662,1538,836,1,0,1,0,0
7251,1,0,0,0,6742,0.4329400636104408,0.4329400636104408,0,17500.0,0,141,108,2018,332,0.0,0.0,0.0,213,2018,219.0,2018.0,3933,254,1,12544,20,3790,19,50,256,8786,1889,16713,2910,15988,90,341,341,7321,16883,440,4031,2018,7321,7305,16883,1382,252,341,1,0,0,0,1
7257,1,0,0,0,6742,0.495,0.495,2,1127115.0,2,141,108,2018,332,0.0,0.0,0.0,213,2018,219.0,2018.0,3933,254,1,12544,20,3790,19,50,256,8786,1889,16713,2910,15988,90,474,33,7321,16883,440,4031,2018,7321,7305,16883,1382,252,33,1,0,0,0,1
7262,1,0,0,0,6742,0.4329400636104408,0.4329400636104408,0,17500.0,0,141,108,2018,332,0.0,0.0,0.0,152,2018,156.0,2018.0,3933,254,1,12544,20,3790,19,50,256,8786,1889,16713,2910,15988,90,341,341,7321,16883,542,4423,2018,7321,7305,16883,1582,252,341,1,0,0,0,1
7268,1,0,0,0,6742,0.495,0.495,2,1127115.0,2,141,108,2018,332,0.0,0.0,0.0,152,2018,156.0,2018.0,3933,254,1,12544,20,3790,19,50,256,8786,1889,16713,2910,15988,90,474,33,7321,16883,542,4423,2018,7321,7305,16883,1582,252,33,1,0,0,0,1
7302,1,0,0,0,6743,0.4329400636104408,0.4329400636104408,0,1750.0,0,141,108,2018,332,0.0,334.0,2017.0,121,2018,121.0,2018.0,3933,254,1,12544,20,3790,19,50,256,8786,5760,16713,2910,15988,90,341,341,7321,16883,461,4423,2018,7321,7305,16883,1582,252,341,1,0,0,0,1
7307,1,0,0,0,6743,0.495,0.495,0,200970.0,0,141,108,2018,332,0.0,334.0,2017.0,121,2018,127.0,2018.0,3933,254,1,12544,20,3790,19,50,256,8786,5760,16713,2910,15988,90,1249,836,7321,16883,461,4423,2018,7321,7305,16883,1582,252,836,1,0,0,0,1
7313,1,0,0,0,6743,0.4329400636104408,0.4329400636104408,0,3500.0,0,141,108,2018,332,0.0,334.0,2017.0,213,2018,222.0,2018.0,3933,254,1,12544,20,3790,19,50,256,8786,5760,16713,2910,15988,90,341,341,7321,16883,440,4031,2018,7321,7305,16883,1382,252,341,1,0,0,0,1
7318,1,0,0,0,6743,0.495,0.495,1,301455.0,1,141,108,2018,332,0.0,334.0,2017.0,213,2018,222.0,2018.0,3933,254,1,12544,20,3790,19,50,256,8786,5760,16713,2910,15988,90,1249,317,7321,16883,440,4031,2018,7321,7305,16883,1382,252,317,1,0,0,0,1
17063,0,0,0,0,6744,0.52,0.52,0,135720.0,0,72,39,2018,332,0.0,334.0,2017.0,354,2017,354.0,2017.0,3933,1560,0,12544,2640,3790,101,569,508,5866,5760,16713,7682,15988,8514,1249,836,7321,16883,574,4134,2017,7321,7305,16883,1662,1538,836,1,0,1,0,0
28440,1,1,0,0,6745,0.44,0.44,100,43999956.0,100,134,101,2018,332,0.0,0.0,0.0,180,2018,180.0,2018.0,3933,489,0,3782,68,3790,67,1286,1422,164,1889,16713,7682,15988,511,629,37,7321,16883,542,4423,2018,7321,7305,16883,1582,472,37,1,1,1,1,1
10904,0,0,0,0,6746,0.51,0.51,0,124848.0,0,72,39,2018,332,0.0,365.0,2017.0,352,2017,356.0,2017.0,3933,1560,0,12544,60,3790,29,875,832,8786,6774,16713,7682,15988,8514,39,6,7321,16883,574,4134,2017,7321,7305,16883,1662,1538,6,1,0,1,0,0
10910,0,0,0,0,6746,0.515,0.515,1,282503.25,1,72,39,2018,332,0.0,365.0,2017.0,352,2017,356.0,2017.0,3933,1560,0,12544,60,3790,29,875,832,8786,6774,16713,7682,15988,8514,380,63,7321,16883,574,4134,2017,7321,7305,16883,1662,1538,63,1,0,1,0,0
10915,0,0,0,0,6746,0.52,0.52,0,45864.0,0,72,39,2018,332,0.0,365.0,2017.0,352,2017,356.0,2017.0,3933,1560,0,12544,60,3790,29,875,832,8786,6774,16713,7682,15988,8514,257,42,7321,16883,574,4134,2017,7321,7305,16883,1662,1538,42,1,0,1,0,0
8557,0,0,0,0,6747,52.0,0.4675,0,5241600.0,0,72,39,2018,332,0.0,0.0,0.0,362,2017,362.0,2017.0,4869,676,0,12544,45,4856,5,129,83,8786,6774,16713,633,15988,8514,629,335,4500,16883,574,4134,2017,4500,4505,16883,1662,665,335,1,0,1,0,0
23414,1,0,0,0,6748,51.0,0.45851,1,26622000.0,1,177,144,2018,332,0.0,120.0,2018.0,179,2018,179.0,2018.0,4869,676,1,12544,16,4856,16,3722,685,1928,6774,16713,7682,15988,251,760,100,4500,16883,542,4423,2018,4500,4505,16883,1582,665,100,1,0,0,0,1
23411,1,0,0,0,6749,51.0,0.45851,0,19522800.0,0,177,144,2018,332,0.0,180.0,2018.0,179,2018,179.0,2018.0,4869,4981,1,12544,16,4856,16,3722,685,1928,6774,16713,7682,15988,251,760,577,4500,16883,542,4423,2018,4500,4505,16883,1582,4186,577,1,0,0,0,1
6773,1,0,0,0,6750,0.415,0.4694,0,84245.0,0,72,39,2018,332,0.0,31.0,2018.0,50,2018,54.0,2018.0,4660,6,1,12544,7,7,6,333,422,5866,6774,16713,2910,15988,8514,1249,836,4501,16883,498,4295,2018,4501,4516,16883,1431,6,836,1,0,0,0,0
10781,1,0,0,0,6752,0.495,0.495,6,3120059.25,6,138,106,2018,333,0.0,121.0,2018.0,169,2018,194.0,2018.0,3933,760,1,12544,6,3790,5,875,832,8786,6774,16713,2910,15988,395,380,113,7321,16883,542,4423,2018,7321,7305,16883,1582,748,113,1,1,1,1,1
28084,0,0,0,0,6753,46.0,0.41356,1,56028000.0,1,224,192,2018,333,0.0,89.0,2018.0,169,2018,169.0,2018.0,4869,4981,0,12544,75,4856,73,129,83,8786,1458,16713,633,15988,63,760,100,4500,16883,542,4423,2018,4500,4505,16883,1582,4186,100,0,0,1,1,1
9198,1,1,1,0,6754,0.18,0.18,0,42768.0,0,71,39,2018,333,0.0,365.0,2017.0,345,2017,363.0,2017.0,3251,218,1,12544,215,222,215,631,615,5866,279,16713,779,15988,8514,16,16,7321,16883,574,4134,2017,7321,7305,16883,1662,217,16,0,0,0,0,0
9204,1,1,1,0,6754,0.18,0.18,0,14256.0,0,71,39,2018,333,0.0,365.0,2017.0,345,2017,363.0,2017.0,3251,218,1,12544,215,222,215,631,615,5866,279,16713,779,15988,8514,10,10,7321,16883,574,4134,2017,7321,7305,16883,1662,217,10,0,0,0,0,0
9209,1,1,1,0,6754,0.17,0.17,0,16488.3,0,71,39,2018,333,0.0,365.0,2017.0,345,2017,363.0,2017.0,3251,218,1,12544,215,222,215,631,615,5866,279,16713,779,15988,8514,12,12,7321,16883,574,4134,2017,7321,7305,16883,1662,217,12,0,0,0,0,0
9215,1,1,1,0,6754,0.17,0.17,0,16037.8,0,71,39,2018,333,0.0,365.0,2017.0,345,2017,363.0,2017.0,3251,218,1,12544,215,222,215,631,615,5866,279,16713,779,15988,8514,27,27,7321,16883,574,4134,2017,7321,7305,16883,1662,217,27,0,0,0,0,0
9220,1,1,1,0,6754,0.17,0.17,0,6375.0,0,71,39,2018,333,0.0,365.0,2017.0,345,2017,363.0,2017.0,3251,218,1,12544,215,222,215,631,615,5866,279,16713,779,15988,8514,16,16,7321,16883,574,4134,2017,7321,7305,16883,1662,217,16,0,0,0,0,0
9226,1,1,1,0,6754,0.17,0.17,0,1672.8,0,71,39,2018,333,0.0,365.0,2017.0,345,2017,363.0,2017.0,3251,218,1,12544,215,222,215,631,615,5866,279,16713,779,15988,8514,9,8,7321,16883,574,4134,2017,7321,7305,16883,1662,217,8,0,0,0,0,0
26574,1,0,0,0,6755,0.4329400636104408,0.4329400636104408,0,18000.0,0,71,39,2018,333,0.0,334.0,2017.0,340,2017,340.0,2017.0,4869,4981,1,12544,3009,4856,886,3722,3773,8786,5760,16713,7682,15988,8514,350,350,4500,16883,574,4134,2017,4500,4505,16883,1662,4186,350,1,0,1,0,0
26575,1,0,0,0,6755,0.4329400636104408,0.4329400636104408,0,1600.0,0,71,39,2018,333,0.0,334.0,2017.0,340,2017,340.0,2017.0,4869,4981,1,12544,3009,4856,886,3722,3773,8786,5760,16713,7682,15988,8514,266,266,4500,16883,574,4134,2017,4500,4505,16883,1662,4186,266,1,0,1,0,0
26577,1,0,0,0,6755,0.4329400636104408,0.4329400636104408,0,4400.0,0,71,39,2018,333,0.0,334.0,2017.0,340,2017,340.0,2017.0,4869,4981,1,12544,3009,4856,886,3722,3773,8786,5760,16713,7682,15988,8514,474,474,4500,16883,574,4134,2017,4500,4505,16883,1662,4186,474,1,0,1,0,0
26578,1,0,0,0,6755,0.4329400636104408,0.4329400636104408,0,6200.0,0,71,39,2018,333,0.0,334.0,2017.0,340,2017,340.0,2017.0,4869,4981,1,12544,3009,4856,886,3722,3773,8786,5760,16713,7682,15988,8514,524,524,4500,16883,574,4134,2017,4500,4505,16883,1662,4186,524,1,0,1,0,0
26579,1,0,0,0,6755,0.4329400636104408,0.4329400636104408,0,140000.0,0,71,39,2018,333,0.0,334.0,2017.0,340,2017,340.0,2017.0,4869,4981,1,12544,3009,4856,886,3722,3773,8786,5760,16713,7682,15988,8514,167,167,4500,16883,574,4134,2017,4500,4505,16883,1662,4186,167,1,0,1,0,0
26580,1,0,0,0,6755,65.0,0.58437,0,318500.0,0,71,39,2018,333,0.0,334.0,2017.0,340,2017,340.0,2017.0,4869,4981,1,12544,3009,4856,886,3722,3773,8786,5760,16713,7682,15988,8514,94,94,4500,16883,574,4134,2017,4500,4505,16883,1662,4186,94,1,0,1,0,0
26561,1,0,0,0,6756,0.4329400636104408,0.4329400636104408,0,18000.0,0,71,39,2018,333,0.0,334.0,2017.0,340,2017,340.0,2017.0,4869,4981,1,12544,3009,4856,886,3722,3773,8786,5760,16713,7682,15988,8514,350,350,4500,16883,574,4134,2017,4500,4505,16883,1662,4186,350,1,0,1,0,0
26562,1,0,0,0,6756,0.4329400636104408,0.4329400636104408,0,1600.0,0,71,39,2018,333,0.0,334.0,2017.0,340,2017,340.0,2017.0,4869,4981,1,12544,3009,4856,886,3722,3773,8786,5760,16713,7682,15988,8514,266,266,4500,16883,574,4134,2017,4500,4505,16883,1662,4186,266,1,0,1,0,0
26563,1,0,0,0,6756,0.4329400636104408,0.4329400636104408,0,4400.0,0,71,39,2018,333,0.0,334.0,2017.0,340,2017,340.0,2017.0,4869,4981,1,12544,3009,4856,886,3722,3773,8786,5760,16713,7682,15988,8514,474,474,4500,16883,574,4134,2017,4500,4505,16883,1662,4186,474,1,0,1,0,0
26564,1,0,0,0,6756,0.4329400636104408,0.4329400636104408,0,6200.0,0,71,39,2018,333,0.0,334.0,2017.0,340,2017,340.0,2017.0,4869,4981,1,12544,3009,4856,886,3722,3773,8786,5760,16713,7682,15988,8514,524,524,4500,16883,574,4134,2017,4500,4505,16883,1662,4186,524,1,0,1,0,0
26566,1,0,0,0,6756,0.4329400636104408,0.4329400636104408,0,160000.0,0,71,39,2018,333,0.0,334.0,2017.0,340,2017,340.0,2017.0,4869,4981,1,12544,3009,4856,886,3722,3773,8786,5760,16713,7682,15988,8514,82,82,4500,16883,574,4134,2017,4500,4505,16883,1662,4186,82,1,0,1,0,0
26567,1,0,0,0,6756,65.0,0.58437,0,398125.0,0,71,39,2018,333,0.0,334.0,2017.0,340,2017,340.0,2017.0,4869,4981,1,12544,3009,4856,886,3722,3773,8786,5760,16713,7682,15988,8514,94,94,4500,16883,574,4134,2017,4500,4505,16883,1662,4186,94,1,0,1,0,0
5904,1,0,0,0,6757,55.0,0.49447,0,658350.0,0,71,39,2018,333,0.0,334.0,2017.0,354,2017,354.0,2017.0,4869,4981,1,12544,354,4856,354,3722,3773,8786,274,16713,7682,15988,8514,297,179,4500,16883,574,4134,2017,4500,4505,16883,1662,4186,179,1,0,1,0,0
5909,1,0,0,0,6757,55.0,0.49447,0,564300.0,0,71,39,2018,333,0.0,334.0,2017.0,354,2017,354.0,2017.0,4869,4981,1,12544,354,4856,354,3722,3773,8786,274,16713,7682,15988,8514,297,179,4500,16883,574,4134,2017,4500,4505,16883,1662,4186,179,1,0,1,0,0
6282,1,0,0,0,6758,0.4329400636104408,0.4329400636104408,0,18000.0,0,71,39,2018,333,0.0,334.0,2017.0,36,2018,36.0,2018.0,4869,4981,1,12544,354,4856,354,3722,3773,8786,5760,16713,7682,15988,8514,350,350,4500,16883,498,4295,2018,4500,4505,16883,1431,4186,350,1,0,1,0,0
6287,1,0,0,0,6758,0.4329400636104408,0.4329400636104408,0,4100.0,0,71,39,2018,333,0.0,334.0,2017.0,36,2018,36.0,2018.0,4869,4981,1,12544,354,4856,354,3722,3773,8786,5760,16713,7682,15988,8514,39,39,4500,16883,498,4295,2018,4500,4505,16883,1431,4186,39,1,0,1,0,0
6293,1,0,0,0,6758,0.4329400636104408,0.4329400636104408,0,30000.0,0,71,39,2018,333,0.0,334.0,2017.0,36,2018,36.0,2018.0,4869,4981,1,12544,354,4856,354,3722,3773,8786,5760,16713,7682,15988,8514,37,37,4500,16883,498,4295,2018,4500,4505,16883,1431,4186,37,1,0,1,0,0
6298,1,0,0,0,6758,0.4329400636104408,0.4329400636104408,0,35000.0,0,71,39,2018,333,0.0,334.0,2017.0,36,2018,36.0,2018.0,4869,4981,1,12544,354,4856,354,3722,3773,8786,5760,16713,7682,15988,8514,48,48,4500,16883,498,4295,2018,4500,4505,16883,1431,4186,48,1,0,1,0,0
6304,1,0,0,0,6758,0.4329400636104408,0.4329400636104408,0,2700.0,0,71,39,2018,333,0.0,334.0,2017.0,36,2018,36.0,2018.0,4869,4981,1,12544,354,4856,354,3722,3773,8786,5760,16713,7682,15988,8514,34,34,4500,16883,498,4295,2018,4500,4505,16883,1431,4186,34,1,0,1,0,0
6309,1,0,0,0,6758,0.4329400636104408,0.4329400636104408,0,6200.0,0,71,39,2018,333,0.0,334.0,2017.0,36,2018,36.0,2018.0,4869,4981,1,12544,354,4856,354,3722,3773,8786,5760,16713,7682,15988,8514,524,524,4500,16883,498,4295,2018,4500,4505,16883,1431,4186,524,1,0,1,0,0
6315,1,0,0,0,6758,0.4329400636104408,0.4329400636104408,0,140000.0,0,71,39,2018,333,0.0,334.0,2017.0,36,2018,36.0,2018.0,4869,4981,1,12544,354,4856,354,3722,3773,8786,5760,16713,7682,15988,8514,167,167,4500,16883,498,4295,2018,4500,4505,16883,1431,4186,167,1,0,1,0,0
6320,1,0,0,0,6758,55.0,0.49447,0,287100.0,0,71,39,2018,333,0.0,334.0,2017.0,36,2018,36.0,2018.0,4869,4981,1,12544,354,4856,354,3722,3773,8786,5760,16713,7682,15988,8514,760,577,4500,16883,498,4295,2018,4500,4505,16883,1431,4186,577,1,0,1,0,0
9216,1,0,0,0,6759,55.0,0.49447,0,478500.0,0,71,39,2018,333,0.0,334.0,2017.0,12,2018,12.0,2018.0,4869,4981,1,12544,29,4856,27,3722,3773,5866,5760,16713,7682,15988,8514,760,577,4500,16883,466,4295,2018,4500,4505,16883,1431,4186,577,1,0,1,0,0
20461,0,0,0,0,6760,0.38,0.42982,0,50388.0,0,71,39,2018,333,0.0,350.0,2017.0,345,2017,349.0,2017.0,4660,268,0,12544,71,317,71,304,422,5866,6774,16713,4630,15988,8514,180,85,4501,16883,574,4134,2017,4501,4516,16883,1662,257,85,0,0,0,0,0
10391,1,0,0,0,6762,0.445,0.445,2,1018605.0,2,192,160,2018,333,0.0,365.0,2017.0,72,2018,80.0,2018.0,3933,74,1,12544,1,120,1,357,128,8786,6774,16713,2910,15988,259,629,51,7321,16883,467,4295,2018,7321,7305,16883,1431,74,51,1,0,1,0,0
9949,0,0,0,0,6763,0.41,0.41,1,246133.25,1,165,134,2018,334,0.0,0.0,0.0,155,2018,176.0,2018.0,3251,33,0,12544,55,34,14,631,33,1928,6774,16713,2910,15988,21,278,58,7321,16883,542,4423,2018,7321,7305,16883,1582,33,58,0,0,0,0,1
16948,1,1,1,0,6764,0.31,0.35064,2,470812.5,2,165,134,2018,334,0.0,151.0,2018.0,217,2018,243.0,2018.0,4660,313,1,12544,2640,284,26,1093,982,5866,6774,16713,4630,475,438,619,24,4501,16883,440,4031,2018,4501,4516,16883,1382,252,24,0,0,1,1,1
12579,0,0,0,0,6765,0.495,0.495,6,2874143.25,6,132,101,2018,334,0.0,31.0,2018.0,152,2018,152.0,2018.0,3933,760,0,12544,34,3790,24,875,832,8786,6774,16713,7682,15988,395,380,113,7321,16883,542,4423,2018,7321,7305,16883,1582,748,113,1,1,1,1,1
13022,0,0,0,0,6766,0.39,0.44113,8,3121560.0,8,70,39,2018,334,0.0,356.0,2017.0,92,2018,180.0,2018.0,4660,2,0,12544,17,37,11,14,1253,8786,1889,16713,4630,15988,8514,474,75,4501,16883,579,4423,2018,4501,4516,16883,1582,1,75,1,1,0,0,0
7157,0,0,0,0,6767,0.42,0.47506,0,92925.0,0,116,85,2018,334,0.0,0.0,0.0,22,2018,26.0,2018.0,4660,59,0,12544,26,52,11,662,685,5866,1889,16713,4630,15988,313,278,178,4501,16883,466,4295,2018,4501,4516,16883,1431,47,178,1,0,1,1,1
27483,1,0,0,0,6768,0.495,0.495,0,57420.0,0,69,39,2018,335,0.0,340.0,2017.0,354,2017,354.0,2017.0,3933,1560,1,12544,91,3790,91,569,508,1928,5760,16713,164,15988,8514,1249,836,7321,16883,574,4134,2017,7321,7305,16883,1662,1538,836,1,0,1,0,0
19919,1,0,0,0,6769,0.365,0.41285,36,13156425.0,36,80,50,2018,335,0.0,88.0,2018.0,128,2018,151.0,2018.0,4660,449,0,3782,2640,396,14,439,446,8786,175,16713,4630,15988,247,619,32,4501,16883,461,4423,2018,4501,4516,16883,1582,370,32,0,1,1,1,1
5327,1,0,0,0,6770,0.495,0.495,0,128081.25,0,69,39,2018,335,0.0,365.0,2017.0,71,2018,75.0,2018.0,3933,254,1,12544,29,3790,29,357,256,1928,6774,16713,2910,15988,8514,474,212,7321,16883,467,4295,2018,7321,7305,16883,1431,252,212,1,0,0,0,0
5322,1,0,0,0,6770,0.4329400636104408,0.4329400636104408,0,750.0,0,69,39,2018,335,0.0,365.0,2017.0,71,2018,75.0,2018.0,3933,254,1,12544,29,3790,29,357,256,1928,6774,16713,2910,15988,8514,341,341,7321,16883,467,4295,2018,7321,7305,16883,1431,252,341,1,0,0,0,0
7864,1,0,0,0,6771,0.495,0.495,14,6813922.5,14,190,160,2018,335,0.0,0.0,0.0,92,2018,92.0,2018.0,3933,489,1,12544,62,3790,62,322,250,1928,1889,16713,7682,420,259,474,34,7321,16883,579,4423,2018,7321,7305,16883,1582,472,34,1,1,1,0,0
7903,1,0,0,0,6771,0.4329400636104408,0.4329400636104408,0,124000.0,0,190,160,2018,335,0.0,0.0,0.0,92,2018,92.0,2018.0,3933,489,1,12544,62,3790,62,322,250,1928,1889,16713,7682,420,259,341,341,7321,16883,579,4423,2018,7321,7305,16883,1582,472,341,1,0,1,0,0
7908,1,0,0,0,6771,0.49,0.49,14,6997200.0,14,190,160,2018,335,0.0,0.0,0.0,92,2018,92.0,2018.0,3933,489,1,12544,62,3790,62,322,250,1928,1889,16713,7682,420,259,99,2,7321,16883,579,4423,2018,7321,7305,16883,1582,472,2,1,1,1,0,0
7881,0,0,0,0,6772,0.4329400636104408,0.4329400636104408,0,50000.0,0,190,160,2018,335,0.0,0.0,0.0,71,2018,71.0,2018.0,3933,489,0,12544,62,3790,62,322,250,1928,175,16713,7682,420,259,341,341,7321,16883,467,4295,2018,7321,7305,16883,1431,472,341,1,0,1,0,0
7886,0,0,0,0,6772,0.49,0.49,11,5517792.0,11,190,160,2018,335,0.0,0.0,0.0,71,2018,71.0,2018.0,3933,489,0,12544,62,3790,62,322,250,1928,175,16713,7682,420,259,99,2,7321,16883,467,4295,2018,7321,7305,16883,1431,472,2,1,1,1,0,0
7892,0,0,0,0,6773,0.4329400636104408,0.4329400636104408,0,29000.0,0,190,160,2018,335,0.0,0.0,0.0,89,2018,89.0,2018.0,3933,489,0,12544,62,3790,62,322,250,1928,175,16713,7682,420,259,341,341,7321,16883,467,4295,2018,7321,7305,16883,1431,472,341,1,0,1,0,0
7897,0,0,0,0,6773,0.49,0.49,6,3133746.0,6,190,160,2018,335,0.0,0.0,0.0,89,2018,89.0,2018.0,3933,489,0,12544,62,3790,62,322,250,1928,175,16713,7682,420,259,99,10,7321,16883,467,4295,2018,7321,7305,16883,1431,472,10,1,1,1,0,0
7870,0,0,0,0,6774,0.4329400636104408,0.4329400636104408,0,23000.0,0,190,160,2018,335,0.0,0.0,0.0,50,2018,50.0,2018.0,3933,489,0,12544,62,3790,62,322,250,1928,175,16713,7682,420,259,341,341,7321,16883,498,4295,2018,7321,7305,16883,1431,472,341,1,0,1,0,0
7875,0,0,0,0,6774,0.49,0.49,5,2499000.0,5,190,160,2018,335,0.0,0.0,0.0,50,2018,50.0,2018.0,3933,489,0,12544,62,3790,62,322,250,1928,175,16713,7682,420,259,99,10,7321,16883,498,4295,2018,7321,7305,16883,1431,472,10,1,1,1,0,0
23612,1,0,0,0,6776,55.0,0.49447,0,2093850.0,0,138,108,2018,335,0.0,151.0,2018.0,162,2018,180.0,2018.0,4869,676,1,12544,59,4856,59,71,685,8786,6774,16713,7682,15988,251,619,383,4500,16883,542,4423,2018,4500,4505,16883,1582,665,383,1,0,0,0,1
21928,1,0,0,0,6777,50.0,0.44952,0,52000.0,0,69,39,2018,335,0.0,365.0,2017.0,342,2017,342.0,2017.0,4869,676,1,12544,587,4856,586,681,685,5866,6774,16713,7682,15988,8514,1345,976,4500,16883,574,4134,2017,4500,4505,16883,1662,665,976,1,0,1,0,0
13614,0,0,0,0,6778,0.34,0.38457,1,210630.0,1,230,200,2018,335,0.0,0.0,0.0,213,2018,229.0,2018.0,4660,19,0,12544,4,37,2,1327,1253,8786,6774,16713,4630,15988,313,278,58,4501,16883,440,4031,2018,4501,4516,16883,1382,17,58,0,0,1,0,0
13619,0,0,0,0,6778,0.34,0.38457,0,68850.0,0,230,200,2018,335,0.0,0.0,0.0,213,2018,229.0,2018.0,4660,19,0,12544,4,37,2,1327,1253,8786,6774,16713,4630,15988,313,16,15,4501,16883,440,4031,2018,4501,4516,16883,1382,17,15,0,0,1,0,0
15301,0,0,0,0,6779,0.4329400636104408,0.4329400636104408,0,2297.0,0,68,39,2018,336,0.0,0.0,0.0,53,2018,53.0,2018.0,3933,1560,0,12544,41,3790,11,569,508,8786,5760,16713,7682,15988,8514,341,341,7321,16883,498,4295,2018,7321,7305,16883,1431,1538,341,1,0,1,0,0
15306,0,0,0,0,6779,0.53,0.53,0,103880.0,0,68,39,2018,336,0.0,0.0,0.0,53,2018,53.0,2018.0,3933,1560,0,12544,41,3790,11,569,508,8786,5760,16713,7682,15988,8514,246,219,7321,16883,498,4295,2018,7321,7305,16883,1431,1538,219,1,0,1,0,0
5311,1,0,0,0,6780,0.4329400636104408,0.4329400636104408,0,4500.0,0,68,39,2018,336,0.0,349.0,2017.0,10,2018,12.0,2018.0,3933,254,1,12544,29,3790,29,357,256,1928,6774,16713,2910,15988,8514,341,341,7321,16883,466,4295,2018,7321,7305,16883,1431,252,341,1,0,0,0,0
5316,1,0,0,0,6780,0.51,0.51,1,738990.0,1,68,39,2018,336,0.0,349.0,2017.0,10,2018,12.0,2018.0,3933,254,1,12544,29,3790,29,357,256,1928,6774,16713,2910,15988,8514,629,127,7321,16883,466,4295,2018,7321,7305,16883,1431,252,127,1,0,0,0,0
15772,1,0,0,0,6781,0.4329400636104408,0.4329400636104408,0,7700.0,0,189,160,2018,336,0.0,349.0,2017.0,22,2018,26.0,2018.0,3933,254,1,12544,15,3790,10,569,508,8786,6774,16713,2910,15988,259,341,341,7321,16883,466,4295,2018,7321,7305,16883,1431,252,341,1,0,1,0,0
15778,1,0,0,0,6781,0.515,0.515,2,826188.75,2,189,160,2018,336,0.0,349.0,2017.0,22,2018,26.0,2018.0,3933,254,1,12544,15,3790,10,569,508,8786,6774,16713,2910,15988,259,474,33,7321,16883,466,4295,2018,7321,7305,16883,1431,252,33,1,0,1,0,0
23294,1,0,0,0,6782,0.4329400636104408,0.4329400636104408,0,145000.0,0,68,39,2018,336,0.0,60.0,2018.0,169,2018,212.0,2018.0,3933,760,1,12544,32,3790,32,875,832,8786,1889,16713,7682,15988,8514,8,8,7321,16883,542,4423,2018,7321,7305,16883,1582,748,8,1,0,1,0,0
23297,1,0,0,0,6782,0.495,0.495,34,16834999.5,34,68,39,2018,336,0.0,60.0,2018.0,169,2018,212.0,2018.0,3933,760,1,12544,32,3790,32,875,832,8786,1889,16713,7682,15988,8514,474,34,7321,16883,542,4423,2018,7321,7305,16883,1582,748,34,1,1,1,0,0
10206,0,0,0,0,6783,48.0,0.42704,0,1516200.0,0,93,66,2018,338,0.0,0.0,0.0,19,2018,19.0,2018.0,4869,676,0,12544,3,4856,3,129,83,8786,6774,16713,2910,15988,63,297,179,4500,16883,466,4295,2018,4500,4505,16883,1431,665,179,0,0,1,1,1
18855,0,0,0,0,6784,0.385,0.385,0,46777.5,0,112,85,2018,338,0.0,90.0,2018.0,91,2018,120.0,2018.0,3251,807,0,12544,34,671,1,226,206,1928,6774,16713,2910,15988,91,619,383,7321,16883,579,4423,2018,7321,7305,16883,1582,668,383,0,0,1,1,1
19693,0,0,0,0,6785,0.42,0.47506,0,44100.0,0,66,39,2018,338,0.0,349.0,2017.0,31,2018,31.0,2018.0,4660,313,0,12544,2640,284,48,1093,982,5866,5760,16713,4630,15988,8514,246,219,4501,16883,466,4295,2018,4501,4516,16883,1431,252,219,1,0,1,0,0
