,Opportunity_ID,Items_Count,Region,Territory,"Pricing, Delivery_Terms_Quote_Appr",Bureaucratic_Code_0_Approval,Bureaucratic_Code_0_Approved,Submitted_for_Approval,Bureaucratic_Code,Billing_Country,Account_Name,Opportunity_Name,Account_Owner,Opportunity_Owner,Account_Type,Opportunity_Type,Quote_Type,Delivery_Terms,Currency,Last_Modified_By,Product_Family,Product_Name,ASP_Currency,ASP,ASP_(converted)_Currency,ASP_(converted),Delivery_Quarter,Delivery_Year,TRF,Total_Amount_Currency,Total_Amount,Total_Taxable_Amount_Currency,Total_Taxable_Amount,Prod_Category_A,diferencia_en_dias,Account_Created_DOY,Account_Created_Year,Last_Modified_DOY,Last_Modified_Year,Opportunity_Created_DOY,Quote_Expiry_DOY,Quote_Expiry_Year,Planned_Delivery_Start_DOY,Planned_Delivery_Start_Year,Planned_Delivery_End_DOY,Planned_Delivery_End_Year,Target
4624,4804,3,-0.0010813333859550766,0.0008906666490414258,1,0,0,0,-0.0032896665887286267,0.0008906666490414258,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.35666666666666663,0.004697333311269176,0.40342,-0.002642333374363564,2017,0.6666666666666666,0.0009283333747104432,470187.5,0.0,1410562.5,0.0,512,256,2016,269,2018,122,135.0,2017.0,139,2017,150.0,2017.0,1
4625,4805,2,-0.0010813333859550766,0.0003269999892897128,0,0,0,0,-0.0032896665887286267,0.0003269999892897128,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.3925,0.004697333311269176,0.44395,-0.006401333337756417,2017,0.0,0.0009283333747104432,190042.5,0.0,380085.0,0.0,282,208,2013,39,2018,122,201.0,2017.0,198,2017,198.0,2017.0,0
4626,4806,3,-0.0010813333859550766,0.0016140000108377233,1,1,1,0,-0.0032896665887286267,0.0016140000108377233,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.365,0.004697333311269176,0.41285,-0.002642333374363564,2017,0.0,0.0009283333747104432,290175.0,0.0,870525.0,0.0,282,351,2015,39,2018,122,,,170,2017,181.0,2017.0,1
4627,4809,5,0.002038666642838507,0.0008806666382588446,1,0,0,0,-0.0032896665887286267,0.002038666642838507,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0017506666930421487,53.0,0.004697333311269176,0.47649,-0.002642333374363564,2017,0.0,0.0017506666930421487,391200.0,0.0,1956000.0,0.0,262,110,2015,39,2018,142,145.0,2017.0,145,2017,145.0,2017.0,1
4628,4810,1,0.002038666642838507,0.002038666642838507,1,0,0,0,-0.0032896665887286267,0.002038666642838507,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0017506666930421487,51.0,0.004697333311269176,0.45851,-0.002642333374363564,2017,0.0,0.0017506666930421487,257040.0,0.0017506666930421487,257040.0,0.0,262,266,2013,39,2018,142,151.0,2017.0,146,2017,146.0,2017.0,1
4629,4811,1,-0.0010813333859550766,0.0008906666490414258,1,0,0,0,-0.0032896665887286267,0.0008906666490414258,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.35762,0.004697333311269176,0.4045,-0.006401333337756417,2017,1.0,0.0009283333747104432,275188.59,0.0009283333747104432,275188.59,0.0,262,48,2014,39,2018,142,188.0,2017.0,240,2017,244.0,2017.0,1
4630,4812,1,-0.0010813333859550766,0.0008906666490414258,0,0,0,0,-0.0032896665887286267,0.0008906666490414258,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.36,0.004697333311269176,0.40719,-0.006401333337756417,2017,1.0,0.0009283333747104432,434070.0,0.0009283333747104432,434070.0,0.0,262,138,2017,39,2018,142,,,193,2017,195.0,2017.0,0
4631,4814,1,-0.001749333360203309,0.001021333343257235,1,1,1,0,-0.0032896665887286267,0.001021333343257235,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.345,0.004697333311269176,0.345,-0.002642333374363564,2017,1.0,-0.0023666667074576254,199527.3,-0.0023666667074576254,199527.3,0.0,262,238,2016,39,2018,142,181.0,2017.0,152,2017,166.0,2017.0,1
4632,4815,1,-0.0010813333859550766,0.0003269999892897128,1,1,0,0,-0.0032896665887286267,0.0008906666490414258,0.0,0.0,0.0,0.0,0.0,0.0,0.00038199998079411064,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.358,0.004697333311269176,0.40493,-0.006401333337756417,2017,1.0,0.0009283333747104432,502497.75,0.0009283333747104432,502497.75,0.0,262,302,2013,39,2018,142,166.0,2017.0,219,2017,230.0,2017.0,0
4633,4816,1,-0.0010813333859550766,0.0003269999892897128,1,1,0,0,-0.0032896665887286267,0.0008906666490414258,0.0,0.0,0.0,0.0,0.0,0.0,0.00038199998079411064,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.358,0.004697333311269176,0.40493,-0.006401333337756417,2017,2.0,0.0009283333747104432,637687.5,0.0009283333747104432,637687.5,0.0,262,302,2013,39,2018,142,166.0,2017.0,205,2017,216.0,2017.0,0
4634,4817,1,-0.0010813333859550766,0.0003269999892897128,1,1,1,0,-0.0032896665887286267,0.0008906666490414258,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.358,0.004697333311269176,0.40493,-0.002642333374363564,2017,0.0,0.0009283333747104432,27566.0,0.0009283333747104432,27566.0,0.0,262,302,2013,39,2018,142,153.0,2017.0,156,2017,160.0,2017.0,1
4635,4818,3,-0.0010813333859550766,0.00040266667269558336,1,0,0,0,-0.0032896665887286267,0.00040266667269558336,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.37666666666666665,0.004697333311269176,0.4260433333333333,-0.002642333374363564,2017,0.0,0.0009283333747104432,56171.1,0.0,168513.3,0.0,262,48,2014,39,2018,142,151.0,2017.0,170,2017,173.0,2017.0,1
4636,4819,1,-0.0010813333859550766,0.0008906666490414258,1,1,1,0,-0.0032896665887286267,0.0008906666490414258,0.0,0.0,0.0,0.0,0.0,0.0,0.00038199998079411064,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.365,0.004697333311269176,0.41285,-0.006401333337756417,2017,1.0,0.0009283333747104432,234056.25,0.0009283333747104432,234056.25,0.0,262,302,2013,39,2018,142,152.0,2017.0,205,2017,209.0,2017.0,0
4637,4820,1,-0.0010813333859550766,0.0007713333539625941,1,1,1,0,-0.0032896665887286267,0.0008906666490414258,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.375,0.004697333311269176,0.42416,-0.006401333337756417,2017,1.0,0.0009283333747104432,451546.88,0.0009283333747104432,451546.88,0.0,262,208,2013,39,2018,142,,,233,2017,243.0,2017.0,0
4638,4821,1,-9.099997470912057e-05,0.0014331666767854283,1,1,0,0,-0.0032896665887286267,0.0005458333439552613,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.385,0.004697333311269176,0.385,-0.006401333337756417,2017,15.0,-0.0023666667074576254,5777887.5,-0.0023666667074576254,0.0,0.0,262,112,2016,39,2018,142,,,233,2017,258.0,2017.0,0
4639,4822,1,-0.0010813333859550766,0.0017803333344393953,1,1,1,0,-0.0032896665887286267,0.0017803333344393953,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.39,0.004697333311269176,0.44113,-0.0023880001068027922,2018,4.0,0.0009283333747104432,1458990.0,0.0009283333747104432,1458990.0,0.0,261,233,2013,39,2018,143,279.0,2017.0,15,2018,54.0,2018.0,1
4640,4823,1,-0.0010813333859550766,0.0017803333344393953,1,1,0,0,-0.0032896665887286267,0.0017803333344393953,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.41,0.004697333311269176,0.46375,-0.006401333337756417,2017,25.0,0.0009283333747104432,10252152.5,0.0009283333747104432,10252152.5,0.0,261,233,2013,39,2018,143,,,184,2017,243.0,2017.0,0
4641,4824,9,-0.001749333360203309,0.0005614999867975712,1,1,1,0,-0.0032896665887286267,0.0011229999735951424,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.17444444444444446,0.004697333311269176,0.17444444444444446,-0.002642333374363564,2017,0.0,-0.0023666667074576254,102761.35,0.0,924852.15,0.0,261,29,2016,39,2018,143,181.0,2017.0,163,2017,181.0,2017.0,1
4642,4825,1,0.002038666642838507,0.0008806666382588446,1,1,1,0,-0.0032896665887286267,0.002038666642838507,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.41,0.004697333311269176,0.41,-0.002642333374363564,2017,0.0,-0.0023666667074576254,70110.0,-0.0023666667074576254,70110.0,0.0,261,311,2013,39,2018,143,,,176,2017,181.0,2017.0,1
4643,4826,1,-0.001749333360203309,0.0002286666955478722,1,1,1,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.001187333368434338,0.54,0.004697333311269176,0.38211,-0.0054533332941597715,2017,0.0,0.001187333368434338,109620.0,0.001187333368434338,109620.0,0.0,261,276,2013,39,2018,143,273.0,2017.0,317,2017,324.0,2017.0,0
4644,4827,1,-0.001749333360203309,0.0013189999470099186,1,0,0,0,-0.0032896665887286267,0.0013189999470099186,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.381,0.004697333311269176,0.381,-0.0054533332941597715,2017,10.0,-0.0023666667074576254,3696462.0,-0.0023666667074576254,3696462.0,0.0,261,143,2017,39,2018,143,228.0,2017.0,339,2017,360.0,2017.0,0
4645,4828,1,-0.001749333360203309,0.0002286666955478722,1,1,1,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.001187333368434338,0.54,0.004697333311269176,0.38211,-0.0054533332941597715,2017,0.0,0.001187333368434338,109620.0,0.001187333368434338,109620.0,0.0,261,276,2013,39,2018,143,273.0,2017.0,317,2017,324.0,2017.0,0
4646,4829,1,-0.001749333360203309,0.0002286666955478722,1,1,1,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.001187333368434338,0.54,0.004697333311269176,0.38211,-0.006401333337756417,2017,0.0,0.001187333368434338,109620.0,0.001187333368434338,109620.0,0.0,261,276,2013,39,2018,143,273.0,2017.0,218,2017,223.0,2017.0,1
4647,4830,1,-0.001749333360203309,0.0002286666955478722,1,1,1,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.001187333368434338,0.54,0.004697333311269176,0.38211,-0.006401333337756417,2017,0.0,0.001187333368434338,109620.0,0.001187333368434338,109620.0,0.0,261,276,2013,39,2018,143,273.0,2017.0,218,2017,223.0,2017.0,1
4648,4831,1,-0.001749333360203309,0.0002286666955478722,1,1,0,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.001187333368434338,0.48,0.004697333311269176,0.33965,-0.0054533332941597715,2017,0.0,0.001187333368434338,97440.0,0.001187333368434338,97440.0,0.0,261,276,2013,39,2018,143,273.0,2017.0,352,2017,359.0,2017.0,1
4649,4832,1,-0.001749333360203309,0.0002286666955478722,1,1,0,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.001187333368434338,0.54,0.004697333311269176,0.38211,-0.0054533332941597715,2017,0.0,0.001187333368434338,109620.0,0.001187333368434338,109620.0,0.0,261,276,2013,39,2018,143,273.0,2017.0,317,2017,324.0,2017.0,0
4650,4833,1,-0.001749333360203309,0.0002286666955478722,1,1,1,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.001187333368434338,0.54,0.004697333311269176,0.38211,-0.006401333337756417,2017,0.0,0.001187333368434338,109620.0,0.001187333368434338,109620.0,0.0,261,276,2013,39,2018,143,273.0,2017.0,213,2017,217.0,2017.0,1
4651,4834,1,-0.001749333360203309,0.0002286666955478722,1,1,1,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.001187333368434338,0.54,0.004697333311269176,0.38211,-0.006401333337756417,2017,0.0,0.001187333368434338,109620.0,0.001187333368434338,109620.0,0.0,261,276,2013,39,2018,143,273.0,2017.0,205,2017,210.0,2017.0,1
4652,4835,1,-0.001749333360203309,0.0002286666955478722,1,1,1,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.001187333368434338,0.54,0.004697333311269176,0.38211,-0.006401333337756417,2017,0.0,0.001187333368434338,109620.0,0.001187333368434338,109620.0,0.0,261,276,2013,39,2018,143,273.0,2017.0,205,2017,210.0,2017.0,1
4653,4836,1,-0.001749333360203309,0.0002286666955478722,1,1,1,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.001187333368434338,0.54,0.004697333311269176,0.38211,-0.006401333337756417,2017,0.0,0.001187333368434338,109620.0,0.001187333368434338,109620.0,0.0,261,276,2013,39,2018,143,273.0,2017.0,205,2017,209.0,2017.0,1
4654,4837,1,-0.001749333360203309,0.0013189999470099186,1,0,0,0,-0.0032896665887286267,0.0013189999470099186,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.381,0.004697333311269176,0.381,-0.0054533332941597715,2017,10.0,-0.0023666667074576254,3867150.0,-0.0023666667074576254,3867150.0,0.0,261,143,2017,39,2018,143,,,283,2017,298.0,2017.0,0
4655,4838,1,-0.001749333360203309,0.0002286666955478722,1,1,1,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.001187333368434338,0.54,0.004697333311269176,0.38211,-0.006401333337756417,2017,0.0,0.001187333368434338,109620.0,0.001187333368434338,109620.0,0.0,261,276,2013,39,2018,143,273.0,2017.0,205,2017,209.0,2017.0,1
4656,4839,1,-0.001749333360203309,0.0002286666955478722,1,1,1,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.001187333368434338,0.54,0.004697333311269176,0.38211,-0.006401333337756417,2017,0.0,0.001187333368434338,109620.0,0.001187333368434338,109620.0,0.0,261,276,2013,39,2018,143,273.0,2017.0,198,2017,202.0,2017.0,1
4657,4840,1,-0.001749333360203309,0.0002286666955478722,1,1,1,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.001187333368434338,0.54,0.004697333311269176,0.38211,-0.006401333337756417,2017,0.0,0.001187333368434338,109620.0,0.001187333368434338,109620.0,0.0,261,276,2013,39,2018,143,273.0,2017.0,198,2017,202.0,2017.0,1
4658,4841,1,-0.001749333360203309,0.0002286666955478722,1,1,1,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.001187333368434338,0.54,0.004697333311269176,0.38211,-0.006401333337756417,2017,0.0,0.001187333368434338,109620.0,0.001187333368434338,109620.0,0.0,261,276,2013,39,2018,143,273.0,2017.0,198,2017,202.0,2017.0,1
4659,4842,1,-0.001749333360203309,0.0002286666955478722,1,1,1,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.001187333368434338,0.54,0.004697333311269176,0.38211,-0.006401333337756417,2017,0.0,0.001187333368434338,109620.0,0.001187333368434338,109620.0,0.0,261,276,2013,39,2018,143,273.0,2017.0,198,2017,202.0,2017.0,1
4660,4843,1,-0.001749333360203309,0.0013189999470099186,1,1,0,0,-0.0032896665887286267,0.0013189999470099186,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.38,0.004697333311269176,0.38,-0.0054533332941597715,2018,5.0,-0.0023666667074576254,1900095.0,-0.0023666667074576254,1900095.0,0.0,504,300,2016,282,2018,143,,,281,2018,323.0,2018.0,0
4661,4844,1,-0.001749333360203309,0.0002286666955478722,1,1,1,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.001187333368434338,0.54,0.004697333311269176,0.38211,-0.006401333337756417,2017,0.0,0.001187333368434338,109620.0,0.001187333368434338,109620.0,0.0,261,276,2013,39,2018,143,273.0,2017.0,191,2017,195.0,2017.0,1
4662,4845,1,-0.001749333360203309,0.0002286666955478722,1,1,1,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.001187333368434338,0.54,0.004697333311269176,0.38211,-0.006401333337756417,2017,0.0,0.001187333368434338,109620.0,0.001187333368434338,109620.0,0.0,261,276,2013,39,2018,143,273.0,2017.0,191,2017,195.0,2017.0,1
4663,4846,1,-0.001749333360203309,0.0002286666955478722,1,1,1,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.001187333368434338,0.54,0.004697333311269176,0.38211,-0.006401333337756417,2017,0.0,0.001187333368434338,109620.0,0.001187333368434338,109620.0,0.0,261,276,2013,39,2018,143,273.0,2017.0,191,2017,195.0,2017.0,1
4664,4847,1,-0.001749333360203309,0.0002286666955478722,1,1,1,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.001187333368434338,0.54,0.004697333311269176,0.38211,-0.006401333337756417,2017,0.0,0.001187333368434338,109620.0,0.001187333368434338,109620.0,0.0,261,276,2013,39,2018,143,273.0,2017.0,191,2017,195.0,2017.0,1
4665,4848,1,-0.001749333360203309,0.0002286666955478722,1,1,1,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.001187333368434338,0.54,0.004697333311269176,0.38211,-0.006401333337756417,2017,0.0,0.001187333368434338,109620.0,0.001187333368434338,109620.0,0.0,261,276,2013,39,2018,143,273.0,2017.0,191,2017,195.0,2017.0,1
4666,4849,1,-0.001749333360203309,0.0002286666955478722,1,1,1,0,-0.0032896665887286267,0.0002286666955478722,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.001187333368434338,0.54,0.004697333311269176,0.38211,-0.006401333337756417,2017,0.0,0.001187333368434338,109620.0,0.001187333368434338,109620.0,0.0,261,276,2013,39,2018,143,273.0,2017.0,226,2017,230.0,2017.0,1
4667,4850,1,-0.0010813333859550766,0.0003269999892897128,1,1,1,0,-0.0032896665887286267,0.0003269999892897128,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.43,0.004697333311269176,0.48637,-0.002642333374363564,2017,0.0,0.0009283333747104432,59232.5,0.0009283333747104432,59232.5,0.0,261,167,2015,39,2018,143,146.0,2017.0,151,2017,151.0,2017.0,1
4668,4851,1,-0.0010813333859550766,0.0003269999892897128,1,1,1,0,-0.0032896665887286267,0.0003269999892897128,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.34,0.004697333311269176,0.38457,-0.006401333337756417,2017,2.0,0.0009283333747104432,544000.0,0.0009283333747104432,544000.0,0.0,261,87,2017,39,2018,143,166.0,2017.0,198,2017,209.0,2017.0,0
4669,4852,1,-0.0010813333859550766,0.00040266667269558336,1,0,0,0,-0.0032896665887286267,0.00040266667269558336,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.4,0.004697333311269176,0.45244,-0.006401333337756417,2017,0.0,0.0009283333747104432,78400.0,0.0009283333747104432,78400.0,0.0,261,48,2014,39,2018,143,212.0,2017.0,240,2017,243.0,2017.0,1
4670,4853,4,-0.0010813333859550766,0.00040266667269558336,1,0,0,0,-0.0032896665887286267,0.00040266667269558336,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.37,0.004697333311269176,0.418505,-0.0054533332941597715,2017,0.0,0.0009283333747104432,140892.5,0.0,563570.0,0.0,261,48,2014,39,2018,143,304.0,2017.0,317,2017,321.0,2017.0,1
4671,4854,2,-0.0010813333859550766,0.00040266667269558336,1,1,0,0,-0.0032896665887286267,0.00040266667269558336,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.3675,0.004697333311269176,0.41568,-0.006401333337756417,2017,0.0,0.0009283333747104432,70782.5,0.0,141565.0,0.0,261,253,2014,39,2018,143,81.0,2016.0,254,2017,257.0,2017.0,0
4672,4855,2,-0.0010813333859550766,0.0003269999892897128,1,1,1,0,-0.0032896665887286267,0.0003269999892897128,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.41,0.004697333311269176,0.46375,-0.006401333337756417,2017,0.0,0.0009283333747104432,87300.0,0.0,174600.0,0.0,261,89,2015,39,2018,143,151.0,2017.0,198,2017,198.0,2017.0,1
4673,4856,1,-0.0010813333859550766,0.0008623333857152223,0,0,0,0,-0.0032896665887286267,0.0008623333857152223,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,0.0009283333747104432,0.365,0.004697333311269176,0.41285,-0.006401333337756417,2017,0.0,0.0009283333747104432,167535.0,0.0009283333747104432,167535.0,0.0,261,186,2017,39,2018,143,212.0,2017.0,262,2017,262.0,2017.0,0
4674,4857,1,-9.099997470912057e-05,0.002055333373051932,0,0,0,0,-0.0032896665887286267,0.0005458333439552613,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.37,0.004697333311269176,0.37,-0.002642333374363564,2017,0.0,-0.0023666667074576254,32323.2,-0.0023666667074576254,0.0,0.0,261,100,2016,39,2018,143,,,156,2017,156.0,2017.0,0
4675,4858,1,-9.099997470912057e-05,0.0008806666382588446,1,1,1,0,-0.0032896665887286267,0.001084999964296003,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.35,0.004697333311269176,0.35,-0.002642333374363564,2017,1.0,-0.0023666667074576254,272832.0,-0.0023666667074576254,272832.0,0.0,381,140,2017,160,2018,144,151.0,2017.0,158,2017,160.0,2017.0,0
4676,4859,2,-9.099997470912057e-05,0.0008806666382588446,1,1,0,0,-0.0032896665887286267,0.0005458333439552613,0.0,0.0,0.0,0.0,0.0,0.0,0.00038199998079411064,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.195,0.004697333311269176,0.195,-0.006401333337756417,2017,0.0,-0.0023666667074576254,57330.0,0.0,114660.0,0.0,260,136,2017,39,2018,144,152.0,2017.0,212,2017,212.0,2017.0,0
4677,4860,2,-0.001749333360203309,0.001021333343257235,1,1,0,0,-0.0032896665887286267,0.001021333343257235,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.3,0.004697333311269176,0.3,-0.002642333374363564,2017,1.5,-0.0023666667074576254,1015684.5,0.0,2031369.0,0.0,260,144,2017,39,2018,144,181.0,2017.0,152,2017,156.0,2017.0,1
4678,4861,1,-0.001749333360203309,0.001021333343257235,0,0,0,0,-0.0032896665887286267,0.001021333343257235,0.0,0.0,0.0,0.0,0.0,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.4,0.004697333311269176,0.4,-0.002642333374363564,2018,1.0,-0.0023666667074576254,403200.0,-0.0023666667074576254,403200.0,0.0,328,354,2016,107,2018,144,334.0,2017.0,162,2018,181.0,2018.0,0
4679,4862,1,-0.001749333360203309,0.00139399998903779,0,0,0,0,-0.0032896665887286267,0.00139399998903779,0.0,0.0,0.0,0.0,-0.0032896665887286267,0.0,0.0028076666541649803,0.0,0.0008806666382588446,0.0,0.0,-0.0032896665887286267,-0.0023666667074576254,0.381,0.004697333311269176,0.381,-0.002642333374363564,2017,0.0,-0.0023666667074576254,8286.75,-0.0023666667074576254,8286.75,0.0,260,323,2016,39,2018,144,181.0,2017.0,170,2017,177.0,2017.0,1
